  5848    0.086033146755    9.315225866523    4.250000000000    1.388888888889
  8890  359.718689793987   12.359959998292    2.020000000000    3.866666666667
 43378  329.928847491980    4.077108164121    4.480000000000    1.133333333333
 50019  304.287274235752    2.509982700567    3.600000000000    2.111111111111
 50522  328.102505753598    8.648602050704    4.350000000000    1.277777777778
 52973  290.674355326745    1.790117353790    3.790000000000    1.900000000000
 54719  299.784006405965    5.462054407630    4.410000000000    1.211111111111
 56537  286.003885304651    4.127395413970    3.580000000000    2.133333333333
 56986  291.243248315461    5.738565688961    3.530000000000    2.188888888889
 58207  296.742247424812    8.112669447781    3.790000000000    1.900000000000
 58715  277.446328268775    4.507301858429    2.900000000000    2.888888888889
 58946  300.584925785690    9.530449766845    4.180000000000    1.466666666667
 58972  278.015579710749    4.886542124848    4.320000000000    1.311111111111
 60178  300.500275255419   10.700196367741    2.880000000000    2.911111111111
 60179  300.499995914705   10.700153800125    1.980000000000    3.911111111111
 60522  295.442225678602   10.185403598698    4.060000000000    1.600000000000
 61421  273.782150781535    6.785751941531    0.380000000000    5.688888888889
 61935  259.227955378815    3.852568215071    3.930000000000    1.744444444444
 62044  297.183783301113   12.106953787054    4.280000000000    1.355555555556
 62345  292.614239791115   11.672528247248    3.570000000000    2.144444444444
 62509  296.250279022165   12.417347678366    1.140000000000    4.844444444444
 63700  243.912417124485    1.839937338215    3.340000000000    2.400000000000
 65228  245.353298798149    4.040071626263    4.200000000000    1.444444444444
 66141  269.652261068451   11.737366529411    4.390000000000    1.233333333333
 66811  228.534252183836    0.450653710394    2.250000000000    3.611111111111
 67523  243.280664795757    5.977983211857    2.810000000000    2.988888888889
 67594  263.990321085423   12.041506687658    4.340000000000    1.288888888889
 67797  248.050986946801    7.790770665744    4.400000000000    1.222222222222
 68553  228.434312103652    1.987705313854    4.450000000000    1.166666666667
 69142  227.576532422979    2.235706670922    4.440000000000    1.177777777778
 69267  275.806487801039   16.627104046637    3.520000000000    2.200000000000
 70060  230.762439653221    4.302123824504    4.450000000000    1.166666666667
 70272  311.533122638100   20.990428329843    4.250000000000    1.388888888889
 71155  261.978384585378   15.937532923953    3.900000000000    1.777777777778
 71369  330.308203892086   20.384952292708    3.360000000000    2.377777777778
 73262  271.107781164535   21.081755696959    4.160000000000    1.488888888889
 73471  268.573480184851   20.847803443508    4.440000000000    1.177777777778
 73634  223.505610055649    5.379903953826    4.140000000000    1.511111111111
 74006  230.427401330660    8.853261913739    3.970000000000    1.700000000000
 74180  219.932039107022    4.381991523793    3.840000000000    1.844444444444
 74195  214.234454552022    1.737895527987    3.620000000000    2.088888888889
 74280  268.369973684766   21.947793229915    4.300000000000    1.333333333333
 74442  284.161615169442   24.766980015571    3.940000000000    1.733333333333
 74575  232.120477359883   10.347974142175    3.680000000000    2.022222222222
 74739  295.841982937907   25.921861206421    4.020000000000    1.644444444444
 74772  223.309346904117    6.651582783966    4.070000000000    1.588888888889
 74874  271.369991221167   23.445904316876    3.380000000000    2.355555555556
 74918  250.783012974444   18.063665167053    4.320000000000    1.311111111111
 74956  212.339191352528    1.573512824682    1.960000000000    3.933333333333
 75063  220.093413117233    5.482593885677    3.910000000000    1.766666666667
 75137  270.657935320827   23.734853850324    4.360000000000    1.266666666667
 75311  210.359268733981    0.932821992423    4.490000000000    1.122222222222
 75691  236.667601083681   13.878189198109    4.010000000000    1.655555555556
 76294  270.388903036589   25.449151370517    3.110000000000    2.655555555556
 76644  317.533660218639   26.804266228288    3.140000000000    2.622222222222
 76728  206.413464574063    0.148357426810    3.840000000000    1.844444444444
 76756  276.731656765395   27.250713983199    4.250000000000    1.388888888889
 76943  310.615633912177   28.046154020379    3.970000000000    1.700000000000
 77258  223.287444854726    9.883700304702    4.450000000000    1.166666666667
 77327  316.712522875034   27.701262276798    3.600000000000    2.111111111111
 78004  217.720965847584    7.778681975599    3.750000000000    1.944444444444
 78209  321.822358436763   27.557987640153    4.480000000000    1.133333333333
 78647  220.637607739212   10.143009870677    2.210000000000    3.655555555556
 79351  206.887883538107    2.717353766284    3.440000000000    2.288888888889
 79447  204.003661461524    1.009434916052    3.970000000000    1.700000000000
 79469  265.234321173360   29.270811442300    3.880000000000    1.800000000000
 80081  305.465775259208   32.212397995449    3.820000000000    1.866666666667
 80230  207.739994779062    4.052438925559    4.340000000000    1.288888888889
 80404  206.210832017591    3.221161882519    2.250000000000    3.611111111111
 80493  302.697187698631   32.967418871340    3.130000000000    2.633333333333
 81146  292.926686725294   34.358331342707    4.460000000000    1.155555555556
 81188  209.430287181381    6.111439453990    2.500000000000    3.333333333333
 81797  252.095417269343   29.227264334928    1.980000000000    3.911111111111
 81817  352.522613121362   17.941738480957    4.290000000000    1.344444444444
 81937  335.083580612142   26.556714109013    3.670000000000    2.033333333333
 82308  289.029921512847   36.023379003999    4.310000000000    1.322222222222
 82328  323.152583107147   31.093252809206    3.170000000000    2.588888888889
 82434  221.019592981667   15.288773063322    3.600000000000    2.111111111111
 82668  207.027723749263    6.019343239184    3.130000000000    2.633333333333
 83183  204.991376908514    5.075658429342    4.080000000000    1.577777777778
 83446  212.846511617034   11.176173773182    4.350000000000    1.277777777778
 83618  259.339970156799   34.522106387452    3.910000000000    1.766666666667
 83808  272.544090057975   37.305863593682    3.520000000000    2.200000000000
 84441  290.140999509252   39.247557382383    2.980000000000    2.800000000000
