    28, 246.114113939758,  47.618312090614,   4.610000000000,   0.278000000000
   358, 300.809853830655,  51.694319005118,   2.060000000000,   0.788000000000
   432, 337.309251320441,  36.195594854114,   2.270000000000,   0.746000000000
   496, 207.152474759647,  22.333130464339,   3.880000000000,   0.424000000000
   693, 233.073232383450,  43.781264171173,   4.890000000000,   0.222000000000
   886, 277.959972695209,  54.756248619732,   2.830000000000,   0.634000000000
  1013, 286.697538860201,  54.864356779347,   4.800000000000,   0.240000000000
  1038, 228.645632354055,  42.301823941326,   4.440000000000,   0.312000000000
  1280, 315.849110797894,  49.557682006814,   4.610000000000,   0.278000000000
  1404, 313.441566743393,  50.685996238733,   4.520000000000,   0.296000000000
  1522, 239.454249370123,  49.154723658057,   3.560000000000,   0.488000000000
  1581, 194.057515200506,   7.868225719962,   4.230000000000,   0.354000000000
  2151, 186.910084805982,  -2.261623225063,   2.800000000000,   0.640000000000
  2261, 206.860278036657,  26.912353816764,   2.390000000000,   0.722000000000
  2262, 205.964491672897,  25.797259202146,   3.940000000000,   0.412000000000
  2429, 213.228357773661,  34.440094012600,   4.810000000000,   0.238000000000
  2772, 335.900995267919,  41.647009948822,   4.730000000000,   0.254000000000
  2834, 201.947515977985,  22.110352107610,   4.770000000000,   0.246000000000
  2884, 194.030447781769,  10.161534692943,   4.370000000000,   0.326000000000
  2885, 194.024690911752,  10.155880466460,   4.540000000000,   0.292000000000
  2905, 343.081891310991,  35.380269729498,   4.160000000000,   0.368000000000
  3360, 336.084394925994,  42.621844481644,   3.660000000000,   0.468000000000
  3369, 312.005189866572,  55.480258274785,   4.360000000000,   0.328000000000
  3546, 305.142051303021,  57.789856441965,   4.370000000000,   0.326000000000
  3627, 307.884506460938,  57.279631287946,   3.270000000000,   0.546000000000
  3712, 338.906848847334,  40.949690407591,   2.230000000000,   0.754000000000
  3901, 333.709565562394,  45.647739007132,   4.800000000000,   0.240000000000
  3919, 202.013934771535,  25.301872521094,   4.590000000000,   0.282000000000
  4058, 330.421176118042,  48.329218449077,   4.940000000000,   0.212000000000
  4128, 223.064940106555,  48.009910356474,   2.040000000000,   0.792000000000
  4150, 195.569544176221,  15.646303693572,   4.360000000000,   0.328000000000
  4180, 331.956407120658,  47.571745243773,   4.540000000000,   0.292000000000
  4188, 231.494575953240,  53.097778635681,   4.760000000000,   0.248000000000
  4502, 297.231245726685,  61.442458246539,   4.060000000000,   0.388000000000
  4614, 341.158251801699,  40.653471707893,   3.440000000000,   0.512000000000
  4636, 335.296869447420,  46.016672953354,   4.890000000000,   0.222000000000
  4656, 261.343931480312,  62.476658113870,   4.430000000000,   0.314000000000
  4727, 324.848350334089,  53.256322164945,   4.530000000000,   0.294000000000
  5015, 344.137032272877,  38.223015758583,   4.820000000000,   0.236000000000
  5112, 243.510924735908,  60.265085722255,   4.770000000000,   0.246000000000
  5234, 342.860648061003,  40.148518388850,   4.830000000000,   0.234000000000
  5394, 344.327261495381,  38.805030708436,   2.470000000000,   0.706000000000
  5395, 343.242137985619,  40.091746879387,   4.630000000000,   0.274000000000
  5448, 323.063887290415,  55.970608629386,   3.870000000000,   0.426000000000
  5516, 297.044488988208,  63.851553209618,   4.420000000000,   0.316000000000
  5737, 209.276105194753,  41.268760841972,   4.310000000000,   0.338000000000
  5848, 358.482271083348,  16.464160810799,   4.250000000000,   0.350000000000
  6186, 260.065322452849,  65.975878006769,   4.280000000000,   0.344000000000
  6595, 197.504953405675,  26.789524282867,   3.310000000000,   0.538000000000
  6805, 224.920430115514,  57.825382243295,   3.450000000000,   0.510000000000
  6811, 335.850808470104,  51.033111029726,   4.250000000000,   0.350000000000
  6860, 322.332402605397,  59.820591533561,   2.060000000000,   0.788000000000
  6882, 193.335831807580,  19.164496412417,   3.920000000000,   0.416000000000
  6961, 342.613392227286,  44.547805775611,   4.330000000000,   0.334000000000
  7087, 294.058889101308,  67.732024405568,   4.660000000000,   0.268000000000
  7106, 313.838791961538,  63.649897342411,   4.510000000000,   0.298000000000
  7318, 303.111146756014,  66.892916068176,   4.650000000000,   0.270000000000
  7570, 196.433600748692,  28.519989927433,   4.960000000000,   0.208000000000
  7788, 187.332823627701,   6.818337136332,   4.860000000000,   0.228000000000
  7927, 346.127344089061,  42.423463868020,   4.980000000000,   0.204000000000
  7964, 310.638303482589,  66.669685644413,   4.760000000000,   0.248000000000
  8207, 337.272965983010,  53.693120514015,   4.880000000000,   0.224000000000
  8491, 351.966476129169,  33.628224367971,   4.740000000000,   0.252000000000
  8512, 222.064129929332,  61.881215671443,   3.600000000000,   0.480000000000
  8538, 348.152660892967,  40.918202524262,   2.680000000000,   0.664000000000
  8705, 213.737544358158,  57.030774887645,   4.900000000000,   0.220000000000
  8799, 338.516388442078,  54.284123979102,   4.830000000000,   0.234000000000
  8890, 359.948921577967,  13.744602911826,   2.020000000000,   0.796000000000
  9053, 194.854734752614,  31.444075788230,   3.410000000000,   0.518000000000
  9138, 249.395859582878,  71.833841318125,   4.840000000000,   0.232000000000
  9270, 280.185563746655,  73.599546641459,   3.620000000000,   0.476000000000
  9362, 192.153955499415,  26.174383144761,   3.950000000000,   0.410000000000
  9408, 348.897429224738,  42.236314477184,   4.710000000000,   0.258000000000
  9826, 337.477067076610,  58.576471164854,   4.090000000000,   0.382000000000
  9927, 343.616150784050,  52.239621606155,   3.570000000000,   0.486000000000
 10072, 340.854543784193,  56.169889595360,   4.980000000000,   0.204000000000
 10144, 188.578670962126,  18.646437303569,   0.460000000000,   1.108000000000
